"date","year","month","day","5405001"
2012-03-01,2012,3,1,0
2012-04-01,2012,4,1,31.083
2012-05-01,2012,5,1,51.402
2012-06-01,2012,6,1,53.876
2012-07-01,2012,7,1,0.638
2012-08-01,2012,8,1,37.579
2012-09-01,2012,9,1,2.515
2012-10-01,2012,10,1,40.389
2012-11-01,2012,11,1,0.007
2012-12-01,2012,12,1,17.197
2013-01-01,2013,1,1,4.975
2013-02-01,2013,2,1,1.812
2013-03-01,2013,3,1,0.122
2013-04-01,2013,4,1,0.013
2013-05-01,2013,5,1,91.894
2013-06-01,2013,6,1,32.159
2013-07-01,2013,7,1,10.145
2013-08-01,2013,8,1,30.393
2013-09-01,2013,9,1,4.258
2013-10-01,2013,10,1,0.071
2013-11-01,2013,11,1,2.697
2013-12-01,2013,12,1,0.057
2014-01-01,2014,1,1,0.375
2014-02-01,2014,2,1,2.534
2014-03-01,2014,3,1,2.888
2014-04-01,2014,4,1,0
2014-05-01,2014,5,1,11.356
2014-06-01,2014,6,1,81.68
2014-07-01,2014,7,1,9.578
2014-08-01,2014,8,1,32.776
2014-09-01,2014,9,1,34.777
2014-10-01,2014,10,1,2.043
2014-11-01,2014,11,1,5.811
2014-12-01,2014,12,1,1.064
2015-01-01,2015,1,1,0
2015-02-01,2015,2,1,3.264
2015-03-01,2015,3,1,9.975
2015-04-01,2015,4,1,0
2015-05-01,2015,5,1,1.28
2015-06-01,2015,6,1,0
2015-07-01,2015,7,1,59.314
2015-08-01,2015,8,1,147.867
2015-09-01,2015,9,1,38.559
2015-10-01,2015,10,1,57.908
2015-11-01,2015,11,1,18.434
2015-12-01,2015,12,1,0.209
2016-01-01,2016,1,1,0.593
2016-02-01,2016,2,1,11.603
2016-03-01,2016,3,1,0.001
2016-04-01,2016,4,1,79.586
2016-05-01,2016,5,1,25.364
2016-06-01,2016,6,1,85.972
2016-07-01,2016,7,1,92.06
2016-08-01,2016,8,1,0
2016-09-01,2016,9,1,0
2016-10-01,2016,10,1,22.514
2016-11-01,2016,11,1,16.409
2016-12-01,2016,12,1,38.128
2017-01-01,2017,1,1,0.002
2017-02-01,2017,2,1,6.627
2017-03-01,2017,3,1,0.422
2017-04-01,2017,4,1,19.908
2017-05-01,2017,5,1,94.604
2017-06-01,2017,6,1,80.425
2017-07-01,2017,7,1,21.746
2017-08-01,2017,8,1,41.955
2017-09-01,2017,9,1,18.97
2017-10-01,2017,10,1,20.883
2017-11-01,2017,11,1,0.013
2017-12-01,2017,12,1,1.063
2018-01-01,2018,1,1,29.005
2018-02-01,2018,2,1,7.7
2018-03-01,2018,3,1,1.257
2018-04-01,2018,4,1,0
2018-05-01,2018,5,1,11.317
2018-06-01,2018,6,1,42.198
2018-07-01,2018,7,1,61.096
2018-08-01,2018,8,1,30.947
2018-09-01,2018,9,1,40.582
2018-10-01,2018,10,1,24.052
2018-11-01,2018,11,1,0.541
2018-12-01,2018,12,1,22.62
2019-01-01,2019,1,1,0.683
2019-02-01,2019,2,1,0.458
2019-03-01,2019,3,1,1.712
2019-04-01,2019,4,1,0.111
2019-05-01,2019,5,1,20.088
2019-06-01,2019,6,1,54.994
2019-07-01,2019,7,1,5.792
2019-08-01,2019,8,1,0.774
2019-09-01,2019,9,1,16.021
2019-10-01,2019,10,1,2.605
2019-11-01,2019,11,1,0
2019-12-01,2019,12,1,0
