date,Tmax,Tmin,Tair
1988-08-06,5.1554878,-5.0939326,0.0307776000000004
1988-08-07,-0.48922601,-6.351548,-3.420387005
1988-08-08,0.73472985,-7.4911786,-3.378224375
1988-08-09,7.5979745,-2.6871345,2.45542
1988-08-10,5.767717,-3.4130891,1.17731395
1988-08-11,0.63331908,-6.2980889,-2.83238491
1988-08-12,3.2868367,-4.8889546,-0.80105895
1988-08-13,-1.8861128,-8.3029849,-5.09454885
1988-08-14,-3.8067959,-8.9242968,-6.36554635
1988-08-15,-2.8704575,-10.06034,-6.46539875
1988-08-16,2.5046852,-6.0678178,-1.7815663
1988-08-17,2.4066885,-4.9414541,-1.2673828
1988-08-18,2.7989366,-3.3727765,-0.28691995
1988-08-19,1.0170859,-3.8415088,-1.41221145
1988-08-20,3.5179557,-4.7794935,-0.6307689
1988-08-21,6.5647277,-4.7705397,0.897094
1988-08-22,4.1273019,-2.427282,0.85000995
1988-08-23,0.842866,-5.0192553,-2.08819465
1988-08-24,-0.68413878,-6.1266943,-3.40541654
1988-08-25,-0.36917917,-6.3646533,-3.366916235
1988-08-26,-2.6321117,-10.489224,-6.56066785
1988-08-27,-3.4529856,-12.988234,-8.2206098
1988-08-28,1.081119,-9.5536541,-4.23626755
1988-08-29,1.3070475,-4.7134208,-1.70318665
1988-08-30,1.4519896,-6.2634473,-2.40572885
1988-08-31,0.95085884,-6.8034761,-2.92630863
1988-09-01,5.9809455,-6.4566162,-0.23783535
1988-09-02,6.7041488,-3.9975111,1.35331885
1988-09-03,7.7793419,-3.6832975,2.0480222
1988-09-04,6.696724,-2.4497422,2.1234909
1988-09-05,4.4614787,-4.8864094,-0.21246535
1988-09-06,5.8550978,-3.9122045,0.97144665
1988-09-07,5.2720841,-3.5561879,0.8579481
1988-09-08,2.6864304,-5.7558155,-1.53469255
1988-09-09,1.6610345,-8.604903,-3.47193425
1988-09-10,-0.37032964,-9.8044058,-5.08736772
1988-09-11,-0.26614756,-10.259847,-5.26299728
1988-09-12,0.71717921,-9.2677914,-4.275306095
1988-09-13,0.86635055,-8.1345282,-3.634088825
1988-09-14,3.9600714,-7.0052774,-1.522603
1988-09-15,3.135055,-7.2538905,-2.05941775
1988-09-16,1.6822746,-6.6687876,-2.4932565
1988-09-17,0.10877028,-8.2674778,-4.07935376
1988-09-18,1.9926106,-7.4128828,-2.7101361
1988-09-19,2.5191881,-7.9153878,-2.69809985
1988-09-20,2.0362551,-6.1828763,-2.0733106
1988-09-21,0.12056266,-7.0876926,-3.48356497
1988-09-22,-3.7345685,-8.612755,-6.17366175
1988-09-23,-2.2052111,-10.940846,-6.57302855
1988-09-24,1.310403,-8.6288589,-3.65922795
1988-09-25,2.5114674,-7.1104509,-2.29949175
1988-09-26,-0.10519152,-7.1097568,-3.60747416
1988-09-27,7.8082551,-6.3149884,0.74663335
1988-09-28,10.053212,-2.3022991,3.87545645
1988-09-29,9.5137467,-1.1377589,4.1879939
1988-09-30,5.5072233,-2.8879181,1.3096526
1988-10-01,1.7689873,-3.9706407,-1.1008267
1988-10-02,-0.0370646,-6.3255336,-3.1812991
1988-10-03,4.5618491,-6.3240943,-0.8811226
1988-10-04,6.544384,-4.263503,1.1404405
1988-10-05,8.3678691,-2.9809268,2.69347115
1988-10-06,8.305856,-2.3085411,2.99865745
1988-10-07,7.6667209,-1.9940465,2.8363372
1988-10-08,8.1442964,-2.4116589,2.86631875
1988-10-09,8.3633281,-1.3697196,3.49680425
1988-10-10,8.6087068,-2.1706649,3.21902095
1988-10-11,9.2913573,-1.6379426,3.82670735
1988-10-12,10.266214,-0.79393525,4.736139375
1988-10-13,10.425815,-0.0091247855,5.20834510725
1988-10-14,6.9949431,-1.4351649,2.7798891
1988-10-15,7.6750994,-2.4591004,2.6079995
1988-10-16,5.0558537,-1.6339044,1.71097465
1988-10-17,6.0883091,-2.4150983,1.8366054
1988-10-18,4.0325962,-3.2421852,0.3952055
1988-10-19,3.2854801,-3.0648856,0.11029725
1988-10-20,6.8136301,-3.7762691,1.5186805
1988-10-21,5.7730273,-3.5035793,1.134724
1988-10-22,4.7631302,-3.170973,0.7960786
1988-10-23,6.70476,-2.8435232,1.9306184
1988-10-24,3.4468994,-2.3657274,0.540586
1988-10-25,3.9227787,-3.3261424,0.29831815
1988-10-26,7.1335968,-2.6829292,2.2253338
1988-10-27,9.4698083,-0.31798741,4.575910445
1988-10-28,7.5905821,0.53902749,4.064804795
1988-10-29,6.3878326,0.72873939,3.558285995
1988-10-30,2.2992925,-2.6008891,-0.1507983
1988-10-31,8.000001,-2.0129361,2.99353245
1988-11-01,8.9408672,-0.19845864,4.37120428
1988-11-02,9.5622703,0.12441386,4.84334208
1988-11-03,10.607287,2.4505649,6.52892595
1988-11-04,11.137359,1.9916639,6.56451145
1988-11-05,11.812118,3.474251,7.6431845
1988-11-06,12.233346,3.7729924,8.0031692
1988-11-07,12.195421,4.0689387,8.13217985
1988-11-08,11.258868,4.2277768,7.7433224
1988-11-09,11.492484,3.3969143,7.44469915
1988-11-10,10.96448,2.5059985,6.73523925
1988-11-11,6.9135061,1.5128918,4.21319895
1988-11-12,10.691995,1.1198642,5.9059296
1988-11-13,12.946329,3.7199203,8.33312465
1988-11-14,12.325946,4.1560959,8.24102095
1988-11-15,10.335706,3.8665581,7.10113205
1988-11-16,10.545239,2.708779,6.627009
1988-11-17,9.494102,2.1333644,5.8137332
1988-11-18,10.321487,2.5365491,6.42901805
1988-11-19,6.9955333,1.0924969,4.0440151
1988-11-20,-0.88896632,-4.8561431,-2.87255471
1988-11-21,6.3448616,-4.3139342,1.0154637
1988-11-22,9.5965315,0.81410737,5.205319435
1988-11-23,10.017264,2.2766677,6.14696585
1988-11-24,9.5578461,2.6965781,6.1272121
1988-11-25,7.9712539,0.98449402,4.47787396
1988-11-26,9.5536096,0.6121128,5.0828612
1988-11-27,10.78358,1.8225205,6.30305025
1988-11-28,8.2999522,2.1797074,5.2398298
1988-11-29,7.9841066,0.47110669,4.227606645
1988-11-30,7.0443619,1.7512392,4.39780055
1988-12-01,8.9123569,1.0952289,5.0037929
1988-12-02,10.172809,3.1606795,6.66674425
1988-12-03,9.7576965,3.8340385,6.7958675
1988-12-04,8.8103529,3.2256465,6.0179997
1988-12-05,9.0499939,3.4520074,6.25100065
1988-12-06,6.1204827,2.4965382,4.30851045
1988-12-07,8.9288337,0.32888099,4.628857345
1988-12-08,10.255683,1.1584315,5.70705725
1988-12-09,10.797479,1.7393635,6.26842125
1988-12-10,10.100635,2.6238734,6.3622542
1988-12-11,9.0495235,2.0711818,5.56035265
1988-12-12,5.7072059,1.1317638,3.41948485
1988-12-13,12.217224,0.70792634,6.46257517
1988-12-14,12.791597,4.0951365,8.44336675
1988-12-15,12.839512,5.466243,9.1528775
1988-12-16,11.807242,4.5466846,8.1769633
1988-12-17,8.6140316,2.1464626,5.3802471
1988-12-18,10.198892,2.490289,6.3445905
1988-12-19,13.092114,3.5623146,8.3272143
1988-12-20,14.491949,6.3792883,10.43561865
1988-12-21,13.123739,5.990329,9.557034
1988-12-22,13.939531,6.1849784,10.0622547
1988-12-23,13.28948,7.0949486,10.1922143
1988-12-24,12.084223,6.4957397,9.28998135
1988-12-25,12.118803,5.3794842,8.7491436
1988-12-26,13.348909,6.0487332,9.6988211
1988-12-27,11.45793,5.3964703,8.42720015
1988-12-28,11.902676,5.1627396,8.5327078
1988-12-29,14.052998,6.8337947,10.44339635
1988-12-30,12.871764,6.3857621,9.62876305
1988-12-31,13.383276,5.5613127,9.47229435
1989-01-01,17.002012,6.932932,11.967472
1989-01-02,17.407758,9.2507689,13.32926345
1989-01-03,16.005885,8.8480037,12.42694435
1989-01-04,14.51752,8.5904903,11.55400515
1989-01-05,12.427983,6.0317135,9.22984825
1989-01-06,10.106133,4.3228535,7.21449325
1989-01-07,10.328549,2.785448,6.5569985
1989-01-08,10.436476,2.5416322,6.4890541
1989-01-09,10.362568,4.3324496,7.3475088
1989-01-10,10.762733,3.2713912,7.0170621
1989-01-11,11.958352,3.2534677,7.60590985
1989-01-12,13.186358,5.1216788,9.1540184
1989-01-13,12.477685,4.7782879,8.62798645
1989-01-14,13.298966,4.4001536,8.8495598
1989-01-15,13.622113,4.6856497,9.15388135
1989-01-16,14.771993,5.0546294,9.9133112
1989-01-17,12.769381,4.6481116,8.7087463
1989-01-18,9.6732064,3.8834279,6.77831715
1989-01-19,8.0458385,1.5677449,4.8067917
1989-01-20,11.202894,1.8571639,6.53002895
1989-01-21,15.280595,4.0860195,9.68330725
1989-01-22,13.772324,7.0749149,10.42361945
1989-01-23,11.571093,5.7530438,8.6620684
1989-01-24,14.770423,6.2248004,10.4976117
1989-01-25,15.97226,6.3812174,11.1767387
1989-01-26,17.986047,8.4473443,13.21669565
1989-01-27,15.340755,7.9541586,11.6474568
1989-01-28,10.262092,4.9227324,7.5924122
1989-01-29,13.482089,4.650349,9.066219
1989-01-30,12.851057,4.8311781,8.84111755
1989-01-31,15.11605,6.1550057,10.63552785
1989-02-01,15.37284,7.2111174,11.2919787
1989-02-02,16.463176,5.7243309,11.09375345
1989-02-03,15.478971,8.6526432,12.0658071
1989-02-04,14.208921,7.0095344,10.6092277
1989-02-05,14.820607,5.4478598,10.1342334
1989-02-06,13.360171,6.4480627,9.90411685
1989-02-07,15.025003,5.6830496,10.3540263
1989-02-08,14.804382,6.9129551,10.85866855
1989-02-09,13.976703,7.0006128,10.4886579
1989-02-10,13.485009,8.0343479,10.75967845
1989-02-11,13.272606,7.7952118,10.5339089
1989-02-12,14.71488,5.9282719,10.32157595
1989-02-13,14.874371,6.8811425,10.87775675
1989-02-14,12.476499,6.0005293,9.23851415
1989-02-15,11.986767,4.861107,8.423937
1989-02-16,12.218972,5.6007377,8.90985485
1989-02-17,13.770758,5.9442599,9.85750895
1989-02-18,15.060183,6.627694,10.8439385
1989-02-19,14.724449,5.4753901,10.09991955
1989-02-20,13.070245,5.0315799,9.05091245
1989-02-21,12.803471,3.5682951,8.18588305
1989-02-22,11.264111,4.3004512,7.7822811
1989-02-23,13.401068,3.7677515,8.58440975
1989-02-24,14.85584,6.2341605,10.54500025
1989-02-25,13.684133,7.0966366,10.3903848
1989-02-26,12.521972,5.7143983,9.11818515
1989-02-27,13.14713,5.7815063,9.46431815
1989-02-28,13.411078,5.831677,9.6213775
1989-03-01,12.563981,4.4681298,8.5160554
1989-03-02,12.187254,4.6408911,8.41407255
1989-03-03,10.156482,3.865731,7.0111065
1989-03-04,10.644512,2.8778264,6.7611692
1989-03-05,12.267993,3.9406998,8.1043464
1989-03-06,11.111371,3.4288987,7.27013485
1989-03-07,11.38359,4.2423805,7.81298525
1989-03-08,11.953509,4.2368258,8.0951674
1989-03-09,9.164391,4.4356208,6.8000059
1989-03-10,9.4604293,1.2513463,5.3558878
1989-03-11,12.46824,3.8516397,8.15993985
1989-03-12,14.008879,4.5610601,9.28496955
1989-03-13,15.333636,6.125428,10.729532
1989-03-14,13.225696,6.0963056,9.6610008
1989-03-15,8.9356933,3.9800314,6.45786235
1989-03-16,10.420127,0.53583669,5.477981845
1989-03-17,11.509483,1.7782192,6.6438511
1989-03-18,13.469529,3.4608999,8.46521445
1989-03-19,15.057021,5.2353648,10.1461929
1989-03-20,14.693118,5.8456316,10.2693748
1989-03-21,12.11051,5.0097253,8.56011765
1989-03-22,10.415709,3.6571281,7.03641855
1989-03-23,10.307447,3.3545284,6.8309877
1989-03-24,9.8468213,1.9832012,5.91501125
1989-03-25,9.3358106,0.71547228,5.02564144
1989-03-26,14.136413,2.9271597,8.53178635
1989-03-27,10.861364,4.3660644,7.6137142
1989-03-28,8.0168664,2.5676455,5.29225595
1989-03-29,8.3972802,0.97176861,4.684524405
1989-03-30,9.9511269,2.5507149,6.2509209
1989-03-31,12.220869,2.480963,7.350916
1989-04-01,13.49089,3.6675867,8.57923835
1989-04-02,8.1152628,2.2422312,5.178747
1989-04-03,9.6749625,0.16233148,4.91864699
1989-04-04,8.5420652,1.4842757,5.01317045
1989-04-05,11.65815,1.9883707,6.82326035
1989-04-06,11.447728,2.9842365,7.21598225
1989-04-07,13.691909,3.2179831,8.45494605
1989-04-08,11.206911,4.0296966,7.6183038
1989-04-09,5.8288512,1.4789419,3.65389655
1989-04-10,12.071444,0.18492679,6.128185395
1989-04-11,10.551761,2.1223618,6.3370614
1989-04-12,10.133461,1.0037921,5.56862655
1989-04-13,12.328155,2.2700144,7.2990847
1989-04-14,11.890647,1.7830986,6.8368728
1989-04-15,7.8097706,1.642619,4.7261948
1989-04-16,9.6512199,0.36475927,5.007989585
1989-04-17,12.91649,3.1111314,8.0138107
1989-04-18,14.689369,4.4912584,9.5903137
1989-04-19,16.370893,6.0768596,11.2238763
1989-04-20,13.127549,5.2973893,9.21246915
1989-04-21,12.930384,5.277582,9.103983
1989-04-22,11.788862,2.9002171,7.34453955
1989-04-23,9.8695821,1.9468839,5.908233
1989-04-24,7.7087683,0.48989965,4.099333975
1989-04-25,10.968587,0.51566565,5.742126325
1989-04-26,13.604513,3.8364757,8.72049435
1989-04-27,8.9992493,2.4601996,5.72972445
1989-04-28,4.3113647,-0.66057824,1.82539323
1989-04-29,0.70631346,-3.5980372,-1.44586187
1989-04-30,1.7277506,-7.1059794,-2.6891144
1989-05-01,1.254527,-7.0990622,-2.9222676
1989-05-02,1.5969671,-5.3291144,-1.86607365
1989-05-03,-1.5952778,-4.9101523,-3.25271505
1989-05-04,-2.0234267,-5.47735,-3.75038835
1989-05-05,-0.18009039,-8.4776348,-4.328862595
1989-05-06,1.9593677,-5.3019153,-1.6712738
1989-05-07,4.8294858,-3.5759112,0.6267873
1989-05-08,3.8935519,-3.2388523,0.3273498
1989-05-09,6.233724,-2.4809462,1.8763889
1989-05-10,6.7392822,-0.11114602,3.31406809
1989-05-11,6.3935844,-0.365599,3.0139927
1989-05-12,6.0029696,-0.6059655,2.69850205
1989-05-13,5.0794814,-1.7086257,1.68542785
1989-05-14,-1.0327836,-5.8619016,-3.4473426
1989-05-15,4.2361752,-7.2265274,-1.4951761
1989-05-16,5.3322718,-1.7470533,1.79260925
1989-05-17,4.1012646,-2.1349611,0.98315175
1989-05-18,6.9603944,-1.6399261,2.66023415
1989-05-19,7.2380394,-0.81155429,3.213242555
1989-05-20,9.0059014,0.78099427,4.893447835
1989-05-21,9.9269409,1.5225488,5.72474485
1989-05-22,7.3736618,-1.7798149,2.79692345
1989-05-23,8.6757809,-1.209463,3.73315895
1989-05-24,7.7802744,-0.60073363,3.589770385
1989-05-25,8.1495008,-0.2424085,3.95354615
1989-05-26,7.1504936,-1.0307926,3.0598505
1989-05-27,6.2127358,-2.2913317,1.96070205
1989-05-28,4.1994266,-2.918341,0.6405428
1989-05-29,5.0183876,-3.8370632,0.5906622
1989-05-30,5.4900008,-1.7860786,1.8519611
1989-05-31,5.7940295,-2.4306812,1.68167415
1989-06-01,1.773297,-3.8299362,-1.0283196
1989-06-02,3.9408654,-4.0833492,-0.0712419
1989-06-03,6.0553799,-1.1328503,2.4612648
1989-06-04,7.1450692,-0.37506184,3.38500368
1989-06-05,6.8439174,-0.68087011,3.081523645
1989-06-06,5.4083437,-0.69347905,2.357432325
1989-06-07,2.2499672,-2.2112592,0.0193539999999999
1989-06-08,2.8361798,-3.1227218,-0.143271
1989-06-09,5.0203755,-2.3651438,1.32761585
1989-06-10,4.0837208,-3.8211911,0.13126485
1989-06-11,5.9788554,-2.9845442,1.4971556
1989-06-12,5.6887074,-2.0089858,1.8398608
1989-06-13,3.8060431,-3.0668335,0.3696048
1989-06-14,3.0544214,-3.5589319,-0.25225525
1989-06-15,4.2370605,-3.1993383,0.5188611
1989-06-16,3.3337707,-4.4034045,-0.5348169
1989-06-17,7.3082723,-3.2421016,2.03308535
1989-06-18,6.3415282,-1.6120397,2.36474425
1989-06-19,4.3659589,-3.2706652,0.54764685
1989-06-20,3.4703457,-3.3913493,0.0394982000000002
1989-06-21,1.4190028,-5.1392648,-1.860131
1989-06-22,4.7113124,-3.0192651,0.84602365
1989-06-23,2.5998695,-4.6043066,-1.00221855
1989-06-24,3.2662384,-4.4441543,-0.58895795
1989-06-25,1.8626094,-4.7552576,-1.4463241
1989-06-26,-1.2145036,-6.3666226,-3.7905631
1989-06-27,-2.7968658,-8.1817525,-5.48930915
1989-06-28,3.529993,-3.5990312,-0.0345191
1989-06-29,1.4327065,-4.2778431,-1.4225683
1989-06-30,-3.4195885,-7.3748966,-5.39724255
1989-07-01,-3.8223866,-11.862015,-7.8422008
1989-07-02,1.4035143,-9.8744471,-4.2354664
1989-07-03,4.0130307,-5.3349385,-0.6609539
1989-07-04,1.9425731,-7.0315674,-2.54449715
1989-07-05,2.7306375,-6.977278,-2.12332025
1989-07-06,4.3699884,-5.8069575,-0.71848455
1989-07-07,2.6925541,-6.4802633,-1.8938546
1989-07-08,6.8576964,-4.8127147,1.02249085
1989-07-09,2.8971751,-4.4132318,-0.75802835
1989-07-10,0.11591677,-6.6788938,-3.281488515
1989-07-11,2.5688855,-5.9839572,-1.70753585
1989-07-12,4.6637136,-3.7741354,0.4447891
1989-07-13,5.4152482,-2.6802659,1.36749115
1989-07-14,6.773512,-2.3857069,2.19390255
1989-07-15,8.5391633,-1.8736163,3.3327735
1989-07-16,7.6857379,-1.7960906,2.94482365
1989-07-17,3.9356467,-3.7427698,0.09643845
1989-07-18,6.0018884,-3.5180527,1.24191785
1989-07-19,-0.043301011,-6.3835642,-3.2134326055
1989-07-20,1.1956928,-8.858333,-3.8313201
1989-07-21,4.7336622,-5.6086794,-0.4375086
1989-07-22,1.7780933,-6.8408499,-2.5313783
1989-07-23,-4.2205941,-8.7266826,-6.47363835
1989-07-24,-0.76526324,-7.8488654,-4.30706432
1989-07-25,-2.3637277,-7.9284201,-5.1460739
1989-07-26,-3.0292311,-8.3016744,-5.66545275
1989-07-27,-3.7332028,-8.9893392,-6.361271
1989-07-28,1.8999609,-5.6689835,-1.8845113
1989-07-29,-2.618481,-7.6296657,-5.12407335
1989-07-30,0.67150003,-7.0726635,-3.200581735
1989-07-31,1.7845768,-5.7628929,-1.98915805
1989-08-01,1.5357406,-6.5097605,-2.48700995
1989-08-02,1.4701044,-6.5103426,-2.5201191
1989-08-03,-4.0967756,-11.020235,-7.5585053
1989-08-04,0.90909353,-9.0248275,-4.057866985
1989-08-05,4.705716,-4.5836041,0.0610559500000001
1989-08-06,3.3234925,-4.6770129,-0.6767602
1989-08-07,-2.0100268,-9.6072747,-5.80865075
1989-08-08,0.99560742,-8.7815765,-3.89298454
1989-08-09,3.6000307,-4.9302834,-0.66512635
1989-08-10,5.9112723,-3.534952,1.18816015
1989-08-11,6.7227327,-3.3352031,1.6937648
1989-08-12,3.7175272,-5.4937058,-0.8880893
1989-08-13,8.2897829,-4.0555895,2.1170967
1989-08-14,7.3327881,-1.7985407,2.7671237
1989-08-15,5.7154433,-2.4700225,1.6227104
1989-08-16,1.1792315,-5.171766,-1.99626725
1989-08-17,5.6603832,-2.796335,1.4320241
1989-08-18,4.2186924,-2.1842455,1.01722345
1989-08-19,0.93906858,-4.2804521,-1.67069176
1989-08-20,-0.49631217,-5.4565086,-2.976410385
1989-08-21,-2.9812402,-7.8392742,-5.4102572
1989-08-22,-0.15830079,-5.7381942,-2.948247495
1989-08-23,0.79281796,-4.1585613,-1.68287167
1989-08-24,-0.12050165,-6.1175171,-3.119009375
1989-08-25,3.4243104,-4.0994745,-0.33758205
1989-08-26,1.0443077,-5.951833,-2.45376265
1989-08-27,5.9444852,-4.3468723,0.79880645
1989-08-28,7.3124308,-2.2855899,2.51342045
1989-08-29,2.4867799,-4.3392038,-0.92621195
1989-08-30,-1.5511034,-7.7565973,-4.65385035
1989-08-31,3.3948699,-7.9490651,-2.2770976
1989-09-01,6.0355132,-3.0133655,1.51107385
1989-09-02,6.6339069,-2.4710493,2.0814288
1989-09-03,3.3692614,-3.0957951,0.13673315
1989-09-04,1.025647,-3.3824583,-1.17840565
1989-09-05,-0.53954779,-5.6496702,-3.094608995
1989-09-06,-1.7494605,-9.1910195,-5.47024
1989-09-07,-0.92351609,-8.4868107,-4.705163395
1989-09-08,-2.1815927,-9.2520748,-5.71683375
1989-09-09,-3.3498785,-11.60048,-7.47517925
1989-09-10,-3.6432362,-10.566957,-7.1050966
1989-09-11,-3.5203295,-11.556246,-7.53828775
1989-09-12,-2.3947837,-9.7826301,-6.0887069
1989-09-13,1.2917688,-7.2886804,-2.9984558
1989-09-14,4.5077729,-4.4394904,0.0341412499999998
1989-09-15,6.4753924,-2.9210234,1.7771845
1989-09-16,10.202884,-1.396385,4.4032495
1989-09-17,8.4034632,-1.3602865,3.52158835
1989-09-18,6.9492056,-2.7162754,2.1164651
1989-09-19,8.0438125,-2.6560909,2.6938608
1989-09-20,7.0561716,-2.2145635,2.42080405
1989-09-21,1.0862929,-4.3477767,-1.6307419
1989-09-22,0.04134745,-6.3484374,-3.153544975
1989-09-23,1.5399446,-7.4307311,-2.94539325
1989-09-24,4.504483,-4.7293918,-0.1124544
1989-09-25,5.7969829,-3.5206176,1.13818265
1989-09-26,5.3019799,-3.8354072,0.73328635
1989-09-27,2.8375332,-4.582294,-0.8723804
1989-09-28,4.3891525,-6.5934857,-1.1021666
1989-09-29,8.5544126,-2.7292253,2.91259365
1989-09-30,7.4646774,-2.8193191,2.32267915
1989-10-01,4.667527,-1.4708025,1.59836225
1989-10-02,4.4706737,-3.4004306,0.53512155
1989-10-03,8.8229025,-1.9196084,3.45164705
1989-10-04,6.2330991,-1.6034486,2.31482525
1989-10-05,7.8914664,-1.8143208,3.0385728
1989-10-06,5.0057836,-2.1123215,1.44673105
1989-10-07,8.1847288,-2.0213053,3.08171175
1989-10-08,6.639402,-1.4057216,2.6168402
1989-10-09,5.5839427,-2.1967249,1.6936089
1989-10-10,4.402146,-4.0105529,0.19579655
1989-10-11,7.9551155,-3.8242216,2.06544695
1989-10-12,8.8010958,-1.9236672,3.4387143
1989-10-13,7.4066817,-1.5760228,2.91532945
1989-10-14,6.4415111,-2.4193209,2.0110951
1989-10-15,6.8719711,-2.4487472,2.21161195
1989-10-16,8.7987872,-2.8484171,2.97518505
1989-10-17,10.063817,-0.70763726,4.67808987
1989-10-18,10.806942,1.2543824,6.0306622
1989-10-19,8.3953123,0.84602665,4.620669475
1989-10-20,7.8423517,-2.2762686,2.78304155
1989-10-21,10.750774,0.39076301,5.570768505
1989-10-22,11.192558,1.9172613,6.55490965
1989-10-23,7.655965,1.1080238,4.3819944
1989-10-24,7.5889594,-0.98984922,3.29955509
1989-10-25,1.4254777,-4.993259,-1.78389065
1989-10-26,8.177344,-4.4839047,1.84671965
1989-10-27,12.185089,2.1306208,7.1578549
1989-10-28,7.7003732,0.96029431,4.330333755
1989-10-29,5.8372444,-1.5548949,2.14117475
1989-10-30,6.8030937,-0.14224375,3.330424975
1989-10-31,8.8131057,0.13640863,4.474757165
1989-11-01,4.4308819,-0.26772263,2.081579635
1989-11-02,3.4906172,-3.2653344,0.1126414
1989-11-03,9.3343347,0.38314533,4.858740015
1989-11-04,11.438604,2.8337959,7.13619995
1989-11-05,8.7103986,2.9112519,5.81082525
1989-11-06,7.1187143,1.1162439,4.1174791
1989-11-07,5.6416616,-0.036986545,2.8023375275
1989-11-08,6.7008519,-0.83370003,2.933575935
1989-11-09,8.4102596,-0.70305449,3.853602555
1989-11-10,4.8182084,0.27164457,2.544926485
1989-11-11,5.0328911,-1.7670114,1.63293985
1989-11-12,9.7733475,0.60703642,5.19019196
1989-11-13,11.549202,3.0758857,7.31254385
1989-11-14,9.8921108,2.6985119,6.29531135
1989-11-15,10.347377,1.6291408,5.9882589
1989-11-16,11.228679,2.3168114,6.7727452
1989-11-17,10.627777,3.6477809,7.13777895
1989-11-18,8.8868291,2.7286757,5.8077524
1989-11-19,9.9033882,2.7038215,6.30360485
1989-11-20,10.049649,1.4066497,5.72814935
1989-11-21,10.356433,2.0372951,6.19686405
1989-11-22,9.0405061,1.9256067,5.4830564
1989-11-23,11.427958,3.6418894,7.5349237
1989-11-24,14.909823,6.0929978,10.5014104
1989-11-25,11.553698,5.6711538,8.6124259
1989-11-26,10.124667,4.8059424,7.4653047
1989-11-27,10.327945,5.2987332,7.8133391
1989-11-28,11.459506,3.6881226,7.5738143
1989-11-29,10.456133,3.5242883,6.99021065
1989-11-30,9.1178269,2.0132065,5.5655167
1989-12-01,9.0916107,3.1061792,6.09889495
1989-12-02,7.5953877,2.8642495,5.2298186
1989-12-03,8.8984145,1.7702165,5.3343155
1989-12-04,5.3234157,1.7814965,3.5524561
1989-12-05,6.0271919,0.60860892,3.31790041
1989-12-06,7.6832529,1.5264277,4.6048403
1989-12-07,9.9083744,2.239713,6.0740437
1989-12-08,11.103302,3.2512962,7.1772991
1989-12-09,11.747813,4.0108485,7.87933075
1989-12-10,10.920913,3.7361528,7.3285329
1989-12-11,10.380429,3.8032355,7.09183225
1989-12-12,11.422491,3.1063443,7.26441765
1989-12-13,12.709208,4.7743015,8.74175475
1989-12-14,12.038839,5.4282476,8.7335433
1989-12-15,11.246776,4.0534363,7.65010615
1989-12-16,5.7016841,1.7139857,3.7078349
1989-12-17,10.661937,-0.2523116,5.2048127
1989-12-18,13.360462,4.1628947,8.76167835
1989-12-19,15.505452,6.7480496,11.1267508
1989-12-20,14.005583,7.2244656,10.6150243
1989-12-21,10.678248,5.3499441,8.01409605
1989-12-22,11.788046,3.9358007,7.86192335
1989-12-23,12.336753,4.8601913,8.59847215
1989-12-24,13.230601,4.0030712,8.6168361
1989-12-25,13.169942,5.1113431,9.14064255
1989-12-26,12.674212,6.370756,9.522484
1989-12-27,12.747236,6.3647654,9.5560007
1989-12-28,13.135745,6.36117,9.7484575
1989-12-29,13.21878,7.1697792,10.1942796
1989-12-30,13.538853,7.16299,10.3509215
1989-12-31,13.33085,6.3594582,9.8451541
1990-01-01,12.191424,4.2968387,8.24413135
1990-01-02,13.052875,4.4885355,8.77070525
1990-01-03,13.954887,4.6316872,9.2932871
1990-01-04,14.912298,6.3700987,10.64119835
1990-01-05,15.598746,6.0930502,10.8458981
1990-01-06,14.947986,6.834374,10.89118
1990-01-07,15.85087,5.6472087,10.74903935
1990-01-08,14.544865,6.9459112,10.7453881
1990-01-09,14.582538,6.0230104,10.3027742
1990-01-10,13.086296,5.3131384,9.1997172
1990-01-11,13.841014,5.3924684,9.6167412
1990-01-12,8.7851481,4.2978492,6.54149865
1990-01-13,10.796865,2.3912072,6.5940361
1990-01-14,12.53359,3.116618,7.825104
1990-01-15,12.928708,4.4579352,8.6933216
1990-01-16,9.8133782,2.8438188,6.3285985
1990-01-17,9.2733227,0.28526209,4.779292395
1990-01-18,13.763658,2.5055198,8.1345889
1990-01-19,11.288269,3.4137204,7.3509947
1990-01-20,13.664284,3.4994298,8.5818569
1990-01-21,12.500923,3.7376468,8.1192849
1990-01-22,11.963743,5.3077578,8.6357504
1990-01-23,11.998627,3.8677418,7.9331844
1990-01-24,13.437771,3.9966562,8.7172136
1990-01-25,16.172981,5.5275681,10.85027455
1990-01-26,13.909341,5.7147422,9.8120416
1990-01-27,15.324998,5.9377041,10.63135105
1990-01-28,15.277657,5.7422193,10.50993815
1990-01-29,14.424881,5.7218697,10.07337535
1990-01-30,15.788152,6.2762623,11.03220715
1990-01-31,17.340655,7.212585,12.27662
1990-02-01,15.695811,6.0962071,10.89600905
1990-02-02,14.276303,5.0325373,9.65442015
1990-02-03,15.425423,4.6550469,10.04023495
1990-02-04,16.342538,5.6203036,10.9814208
1990-02-05,15.951891,7.77602,11.8639555
1990-02-06,13.852234,8.4639762,11.1581051
1990-02-07,12.663151,6.5612492,9.6122001
1990-02-08,12.597922,5.2777246,8.9378233
1990-02-09,11.684086,5.2106295,8.44735775
